Author_id,Author
5589,Penelope J. Stokes
5590,Wendy Etherington
5591,Velma Wallis
5592,Jahnna N Malcolm
5593,Paul Howard
5594,Amy Keating Rogers
5595,E.S. Mooney
5596,Hom And Hom
5597,John Maddox
5598,Stephen Jay Gould
5599,Jane Goodall
5600,Phillip Berman
5601,Pauline Reage
5602,Molly Giles
5603,Dan H. Laurence
5604,Feliks Topolsk
5605,Christopher Bigsby
5606,Webster'S Editors
5607,Desmond Morton
5608,William Blake
5609,Russell Baker
5610,T. Davis Bunn
5611,George Macdonald
5612,Helen Stratton
5613,Arthur Hughes
5614,Jack David
5615,Robert Lecker
5616,John Harvey Jones
5617,Jeremy Dronfield
5618,Clare Boylan
5619,Dbc Pierre
5620,Linda Rosenkrantz
5621,Pamela Redmond Satran
5622,David Milstead
5623,Mindy Pennybacker
5624,Aisha Ikramuddin
5625,New Woman
5626,Hubert Selby  Jr.
5627,Joan Jacobs Brumberg
5628,Rebecca Wood
5629,Harry Gersteneker
5630,Joanna Stratton
5631,Arthur M Schlesinger
5632,Stephanie Doyle
5633,Tanya Michaels
5634,Gary Provost
5635,Bunkie Lynn
5636,Rick Baldwin
5637,Brian Stewart
5638,Kathleen Tessaro
5639,Amy Blackmarr
5640,Mark Donnelly
5641,Chr
5642,Jennifer Finney Boylan
5643,Liane Moriarty
5644,Brian Masters
5645,Maggie Gibson
5646,William Storandt
5647,Parker C. Hinter
5648,Diamond Studio
5649,Kim Ostrow
5650,Kirsten Larsen
5651,Peggy Parish
5652,Wallace Tripp
5653,Barbara Siebel Thomas
5654,Lynn Sweat
5655,Gertrude Cha Warner
5656,Dirk Gringhuis
5657,Gertrude C. Warner
5658,Dick Gringhuis
5659,Alan Tiegreen
5660,Jan Naimo Jones
5661,Paul Casale
5662,Paul Witcover
5663,Sparkle Hayter
5664,Martin Amis
5665,Robert Barnard
5666,Robert Clark
5667,Celeste Bradley
5668,B. M. Gill
5669,Lisa Jewell
5670,Robert C. Atkins
5671,Geri Larkin
5672,Geraldine A. Larkin
5673,Kim Wilkins
5674,Benjamin Demott
5675,Herberth E. Herlitschka
5676,Peter Handke
5677,Walter Kappacher
5678,Daniel Glattauer
5679,Edward Lee
5680,Aljean Harmetz
5681,Marianne Fredriksson
5682,Marlisa Szwillus Dr
5683,Kirk Martin
5684,Nicole Thomas
5685,P. D. Cacek
5686,Karen Rose
5687,Perri Klass
5688,Laura Moriarty
5689,Erik Wilson
5690,Steve Gerlach
5691,Simon Clark
5692,Jack Ketchum
5693,Jose Vasconcelos
5694,Julio Cortazar
5695,Federico Garcia Lorca
5696,John L' Heureux
5697,Judith Minthorn Stacy
5698,Monica Wood
5699,J Lisle
5700,Frank D'Arcy
5701,George Edward Stanley
5702,Linda Graves
5703,Nancy Moser
5704,Eleanor Estes
5705,Barbara Mujica
5706,Freda Warrington
5707,Stanley Corngold
5708,James Welch
5709,Mia Yun
5710,Martin Hallett
5711,Jerry Wasserman
5712,James Curtis
5713,Clarke
5714,Linda Singer
5715,Dimitrios Roussopoulos
5716,Nancy Waxler-Morrison
5717,Joan M. Anderson
5718,Elizabeth R
5719,George Woodcock
5720,Harry H. Hiller
5721,H Krahn
5722,James Kinsley
5723,M. K. Jo
5724,Valerie Solanas
5725,Katharine Burdekin
5726,Daphne Patai
5727,Kate Millett
5728,M Gilliland
5729,Jean Stead
5730,Brian Fawcett
5731,Joy Kogawa
5732,Irving Wallace
5733,Marion Elliot
5734,Masahiro Chatani
5735,Geoffrey Butcher
5736,Diana Bryan
5737,Jonathan Kozol
5738,Maria Grazia Swan
5739,Craig Joseph Danner
5740,Kathryn Harrison
5741,Jamie Suzanne
5742,Richard David Carson
5743,Novle Rogers
5744,Nell Nichols
5745,Kathryn Larson
5746,Stearn Robinson
5747,Tom Corbett
5748,Laurence J. Lafleur
5749,Teddy Lenderman
5750,Janet Lynnford
5751,Melanie Walz
5752,Anthony B Herbert
5753,Nero Blanc
5754,Arthur Ransome
5755,Lian Hearn
5756,Eric Idle
5757,James Dickey
5758,Siegfried Lenz
5759,Paule Marshall
5760,Noah Gordon
5761,Philippa Gregory
5762,Max Barry
5763,Edgar Rice Burroughs
5764,Garry D. Kilworth
5765,Iain Johnstone
5766,John Cleese
5767,Janet Berliner
5768,George Guthridge
5769,Mervyn Peake
5770,Quentin Crisp
5771,Walter J. Lord
5772,Walter Lord
5773,Dietrich Von Hildebrand
5774,John Long
5775,John
5776,Long
5777,University Of Navarre
5778,John R. Lee
5779,Virginia Hopkins
5780,Munro Leaf
5781,Robert Lawson
5782,William Armstrong
5783,Eleanor Coerr
5784,Mark Shulman
5785,Dandi Daley Mackall
5786,Andy And Illustrated By Andy Stiles Rector
5787,Bill Lorencz
5788,Marcia Thornton Jones
5789,Suzy Kline
5790,Beve
5791,Barb Schwarz
5792,Catherine Clark
5793,Paul Mccusker
5794,R.A. Montgomery
5795,Zander Hollander
5796,David Schulz
5797,Allen Edgar
5798,Bill Myers
5799,Joseph Layden
5800,Joe Layden
5801,Jean Estoril
5802,Vivien Alcock
5803,Mark R. Littleton
5804,Miriam A.
5805,Etal. Lademan
5806,Ingri D'Aulaire
5807,Edgar Parin D'Aulaire
5808,John Grisewood
5809,Kathy M. Douglas
5810,Ivan Aralica
5811,Ann Moura
5812,S. J. Gaither
5813,Micheal Canada
5814,Kala Pajeon
5815,Ketz Pajeon
5816,Marion Dane Bauer
5817,Beck Underwood
5818,Joe Buff
5819,Michael Bishop
5820,Denise Hamilton
5821,Lance Morrow
5822,Boris Starling
5823,Junius Podrug
5824,Sean Stewart
5825,Steven Spruill
5826,Patricia Tichenor Westfall
5827,Nicolas Freeling
5828,Joan D. Vinge
5829,Kathryn Marie Cocquyt
5830,Thomas Fensch
5831,Naomi Nash
5832,Dr Joyce Brothers
5833,Patrick O'Brian
5834,William H. Keith
5835,Walter Farley
5836,Theresa Monsour
5837,Victor Kelleher
5838,Richard Sherbaniuk
5839,Pam Houston
5840,Karin Cook
5841,Eileen Christelow
5842,James Cross Giblin
5843,Laura Dower
5844,Jim Steck
5845,Daniel Goleman
5846,Ken Kesey
5847,Harry Harrison
5848,Elizabeth Ann Scarborough
5849,Gwendolyn Mitchell Diaz
5850,Jane Haddam
5851,David Spencer
5852,Frances A. Miller
5853,Christopher Stasheff
5854,R. A. Montgomery
5855,Paul Granger
5856,Charles Osborne
5857,Valerie Harper
5858,Janet E. Lapp
5859,Will Steger
5860,Carrie Fisher
5861,Alicia Mundy
5862,Douglas H. Ubelaker
5863,Henry Scammell
5864,John H. Davis
5865,May Sarton
5866,Claudia O'Keefe
5867,Patricia Deane Wigington
5868,Stephen Manes
5869,David Quammen
5870,Dick Drew
5871,Michael Whelan
5872,Sharon Shinn
5873,Michelle Roehm
5874,Cees Nooteboom
5875,Page Smith
5876,Marilyn Diamond
5877,G. Cabrera Infante
5878,Guillermo Cabrena Infante
5879,Brian L. Weiss
5880,Truddi Chase
5881,Josh Koppel
5882,Frank Conroy
5883,Thomas Mohr
5884,Andreas Eschbach
5885,Liaty Pisani
5886,Jim Crace
5887,Walter Ahlers
5888,Robert Hültner
5889,Barbara Wood
5890,Verena C. Harksen
5891,Jack Finney
5892,Federica De Cesco
5893,Federica Deces
5894,Uwe Anton
5895,Judith Hermann
5896,Svenja Becker
5897,Kate Douglas
5898,Robin Raab
5899,Douglas Niles
5900,Bett Williams
5901,Patricia Frances Rowell
5902,Catherine Spencer
5903,Gordon W. Prange
5904,Donald M. Goldstein
5905,Katherine V.
5906,Richard Kauffmann
5907,Field
5908,Courtlandt Dixon Barnes Bryan
5909,Edith M. Pavese
5910,Evan S. Connell
5911,Ethan Coen
5912,Jill Robinson
5913,L. Lee Wilson
5914,Tom Snyder
5915,Mike Wilkins
5916,Ken Smith
5917,Doug Kirby
5918,Sandra Gurvis
5919,Jane Stern
5920,Michael Stern
5921,Michael Stern Rn
5922,Jane Browne
5923,Stephen Jones
5924,William Lewis Herndon
5925,Gary Kinder
5926,Charles Baxter
5927,Johanna Roebas
5928,Cynthia Heimel
5929,Rob Payne
5930,Emily Barr
5931,Debra Kent
5932,Andrew Mark
5933,Ambrose Bierce
5934,John B Jr Cobb
5935,Oliver L. North
5936,Joe Musser
5937,David Delman
5938,Robert Rankin
5939,Sharon Kahn
5940,Joanne Pence
5941,Annie Griffin
5942,Dolores Johnson
5943,Alex Pate
5944,Hanna De Heus
5945,Helen Bianchin
5946,Stephen Goldin
5947,Rona Jaffe
5948,Lauren F. Winner
5949,Robert K. Johnston
5950,Susan Newman Ph.D
5951,Tony Mcgowan
5952,Christopher Awdry
5953,S. Hughes
5954,Linda Crew
5955,Frank Lauria
5956,Louisa Luna
5957,Charlotte Breuer
5958,Margaret Forster
5959,Roseli Bontjes Van Beek
5960,Saskia Bo
5961,Ilona Maria Hilliges
5962,Peter Hilliges
5963,Ulrike Schweikert
5964,Stan Nicholls
5965,Emily Brontï¿1/2
5966,Patsy Stoneman
5967,Lonely Planet
5968,Lisa Johnson
5969,Gail Anderson-Dargatz
5970,Lacretelle
5971,Martin  Luther King
5972,Deborah Spungen
5973,Steve Bobrowski
5974,Kjartan Flogstad
5975,Kjartan Flgstad
5976,Nadia M. Christen
5977,Paul Bowles
5978,Lewis Perdue
5979,Susan Howatch
5980,Michael Azerrad
5981,Robert Quackenbush
5982,James Guimo
5983,Joanna Elm
5984,Paula Sheridan
5985,Noel Hynd
5986,Nora Lam
5987,Helen Van Slyke
5988,Aola Vandergriff
5989,Pete Earley
5990,Chris Rock
5991,Oscar Williams
5992,Henry David Thoreau
5993,Pat Mcgrath Avery
5994,Lisa Brez
5995,Archer
5996,L. Robert Kohls
5997,Dr. Miriam Stoppard
5998,Haven Kimmel
5999,Harry Stein
6000,Teri Seidman
6001,Sherry Suib Cohen
6002,Mario Buatta
6003,Francine Rivers
6004,Diane Noble
6005,Elizabeth Cox
6006,Carly Phillips
6007,Joseph Bedier
6008,Hilaire Belloc
6009,Ebury Press
6010,Laurice Elehwany
6011,Patricia Hermes
6012,Caroline B Cooney
6013,Florence Temko
6014,Martha Williamson
6015,Jerome Lawrence
6016,Robert E. Lee
6017,Edgar Lee Masters
6018,Marlene Rimler
6019,Douglas Scott
6020,Barbara Robinette Moss
6021,Barclay Shaw
6022,Claudia Dain
6023,Mallory Kane
6024,Gwen Hunter
6025,John Sparks
6026,Carol K. Mack
6027,Dinah Mack
6028,James Carroll
6029,Robert M. Thomas
6030,John R. Levine
6031,Margaret
6032,Levine Young
6033,Margaret Lev
6034,Marcy  Blum
6035,Laura Fisher  Kaiser
6036,Publishing Lyrick
6037,Dick Sutphen
6038,Lorraine Hansberry
6039,Frederick Douglass
6040,Peter J. Gomes
6041,Sharon O'Brien
6042,Jeffery  Deaver
6043,Pauline Tai
6044,Michael Fredrickson
6045,Goddard
6046,Marty Becker  D.V
6047,Chris Rowthorn
6048,Alex Landragin
6049,Kate Daly
6050,Jeff Woodman
6051,Alexander Marshall
6052,Tonke Dragt
6053,Liesel Linn
6054,Hector Malot
6055,Richard Alewyn
6056,Johannes Piron
6057,Hanjo Lehmann
6058,Alexandre Jardin
6059,Alex Haley
6060,Ruth Adam
6061,Susan Trott
6062,Mary Keil
6063,Mineko Iwasaki
6064,Nina Killham
6065,Jane Holtz Kay
6066,James Goldman
6067,The Editors Of Consumer Reports
6068,E.L. Konigsburg
6069,Douglas Hill
6070,Louise Bergmann Dumont
6071,Rita Konig
6072,David Lowenherz
6073,Corinna Belz
6074,Regina Schilling
6075,Edward Koren
6076,Charlotte Kasl
6077,James Long
6078,Margery Allingham
6079,Alexandra Baumrucker
6080,Mandalyn Kaye
6081,Maxine Hong Kingston
6082,Bryce Courtenay
6083,Frank Viviano
6084,Archer Mayor
6085,Lisa Tawn Bergren
6086,B. J. Hoff
6087,Yvonne Navarro
6088,Nicholas Van Pelt
6089,Russell Lee
6090,Jean-Christophe Grangé
6091,Ronald Sanders
6092,Daniel C. Dennett
6093,F. David Peat
6094,Robert H. March
6095,Lydia Alix Fillingham
6096,Moshe Susser
6097,Terence Mckenna
6098,Michael Ventura
6099,Bonnie Klomp Stevens
6100,Stevens
6101,Fred Hiatt
6102,Peter Hart
6103,Fairness And Accuracy In Reporting
6104,Robe
6105,Dennis Miller
6106,Amy Sonnie
6107,Norence A. Nelson
6108,Marion Luna Brem
6109,Rosie O'Donnell
6110,Apolo  Anton Ohno
6111,Nancy Ann Richardson
6112,O'Lanso Gab
6113,Jean Genet
6114,Rolf Potts
6115,Leigh Riker
6116,Sylvie Kurtz
6117,Joanna Wayne
6118,Susan Gable
6119,Kay David
6120,Janice Macdonald
6121,Margaret Watson
6122,Darlene Scalera
6123,Carrie Weaver
6124,Lo Scarabeo
6125,Antonella Platano
6126,Laura Tuan
6127,Suzanne Fields
6128,Alex Trebek
6129,Peter Barsocchini
6130,Merv Griffin
6131,Anne Moyer Halpin
6132,Drake Douglas
6133,Jane Lyle
6134,Carol Bowman
6135,David Harrington
6136,Nancy Garen
6137,Donald R. Harvey
6138,Gary Smalley
6139,Greg Smalley
6140,Ken Greenhall
6141,Walter Sorrells
6142,John Le Breton
6143,Monte Farber
6144,Elke Heidenreich
6145,Maryanne Stahl
6146,Lily Burana
6147,Paula Fox
6148,James Clavell
6149,Werner Peterich
6150,Johann David Wyss
6151,Nicholson Baker
6152,Carol Gardner
6153,Anouchka Grose Forrester
6154,Edna Ferber
6155,M. A. Harper
6156,Tamar Myers
6157,Judith Duncan
6158,Lisa Legarde
6159,Laurie Lisle
6160,Barrie Dolnick
6161,Michael Leahy
6162,William Kritlow
6163,Dara Joy
6164,Nelle Mcfather
6165,Lind
6166,Karen Hawkins
6167,George Bowering
6168,Angela Bowering
6169,Michael Matthews
6170,Mary Wesley
6171,Tel Franklin
6172,Elsa Walsh
6173,Robert Amoroso
6174,Wendell Berry
6175,Parker J.  Palmer
6176,Gordon W Green
6177,Jerry Scott
6178,Rick Kirkman
6179,Colette Dowling
6180,Richard Green
6181,Sherab Chodin Kohn
6182,Geoffrey Wall
6183,Geoff
6184,Naomi Wolf
6185,Nino Ricci
6186,Meera Nair
6187,Phillip Keller
6188,J. I. M. Stewart
6189,David E Fear
6190,Allan Sutton
6191,Andre Gayot
6192,Vernor Vinge
6193,Iain M. Banks
6194,Laura Anne Gilman
6195,Jennifer Heddler
6196,Kathryn Harvey
6197,William L. Deandrea
6198,Matthew Deandrea
6199,James Preller
6200,Jamie Smith
6201,Betty Macdonald
6202,Susan Napier
6203,Gloria Whelan
6204,Linda Spalding
6205,Eileen Wilks
6206,Amy J. Fetzer
6207,David William Ross
6208,Cindy Gerard
6209,Bel Kaufman
6210,Jill Rubalcaba
6211,Pierre Berton
6212,Lars Klander
6213,Mary Pyefinch
6214,Gary Blackwood
6215,Stephen Alcorn
6216,Kristin Aileen Motlagh
6217,Thor Heyerdahl
6218,L.E. Blair
6219,Rohinton Mistry
6220,Kay-Marie James
6221,Stuart Dybek
6222,Charles Dickinson
6223,Caeia March
6224,Eric Hoffer
6225,Donna Masini
6226,Og Mandino
6227,Robert Angell
6228,Walter Macken
6229,Rhonda Findling
6230,Norman Vincent Peale
6231,Ellen Blake Dr.
6232,Annelie Ortmanns-Suzuki
6233,Jürgen Sta
6234,Ron Rash
6235,Robert Inman
6236,Michael Morris
6237,Hozy Rossi
6238,Pearl Baker
6239,Floyd A. O'Neil
6240,Elizabeth Inness-Brown
6241,Thomas H. Johnson
6242,David Petersen
6243,Ann Zwinger
6244,Edith H. Beer
6245,Susan Dworkin
6246,David Liss
6247,Sarah Stone
6248,Steven Emerson
6249,Rosamund Stone Zander
6250,Benjamin Zander
6251,Terrence Mann
6252,Paula Huntley
6253,Annabel Laity
6254,Anhua Gao
6255,Sandra Day O'Connor
6256,Steven Bochco
6257,Dennis Franz
6258,Bill Lee
6259,Mike Romano
6260,Gail Twersky Reimer
6261,Judith A. Kates
6262,Xinran Xinran
6263,Rosamond Halsey Carr
6264,Ann Howard Halsey
6265,Gioconda Belli
6266,Kristina Cordero
6267,Amanda Stern
6268,Mary Craig
6269,Diane Diprima
6270,Michael Hogan
6271,A. Scott Berg
6272,Deborah Davis
6273,Paolo Maurensig
6274,Howard Zinn
6275,Anthony Arnove
6276,Marie Vassiltchikov
6277,Richard Lindberg
6278,Elizabeth Ammons
6279,Janice Hudson
6280,Melissa Senate
6281,Anna Salter
6282,Cheryl Peck
6283,Danzy Senna
6284,Pat White
6285,Seth Godin
6286,Sue Welfare
6287,Lynn Morris
6288,Natasha Usher
6289,Julie Ortolon
6290,Patricia Volk
6291,Lynn Emery
6292,Kris Kumar
6293,Africa Fine
6294,Joanne Fluke
6295,Malinda Terreri
6296,Jane Isenberg
6297,Shirley Rou
6298,Donna Hill
6299,Rochelle Alers
6300,Brenda Jackson
6301,Francis R
6302,Donald Spoto
6303,Mark Spragg
6304,Margaret Cole
6305,Mignon Eberhart
6306,Cornell Woolrich
6307,Mar
6308,Stephen Leacock
6309,Jack Hodgins
6310,Edited By E. F. Watling
6311,Anthony Weston
6312,Joyce Meyer
6313,William G Dyer
6314,Steve Bennett
6315,Ruth Bennett
6316,Gerald N. Lund
6317,Dorothy Parker
6318,Colleen Bresse
6319,Regina Barreca
6320,Atul Gawande
6321,Harriet Doerr
6322,Jo-Ann Mapson
6323,Tracy Quan
6324,Donna Morrissey
6325,N. Scott Momaday
6326,Walter D. Edmonds
6327,Palden Jenkins
6328,Alan Kaufman
6329,Ceil Cleveland
6330,Charles H. Buck
6331,Edward Gorman
6332,April Christofferson
6333,Lynn Armistead Mckee
6334,Winnie Smith
6335,Loraine Despres
6336,Paula Huston
6337,Brett Simon
6338,Joel Myerson
6339,Daniel Shealy
6340,Doris Lessing
6341,Jane Langton
6342,Bette Greene
6343,Benedict Cosgrove
6344,Paul Scott
6345,Elizabeth Villars
6346,Doris May Lessing
6347,James Lees-Milne
6348,Barbara Pym
6349,S. Morgenstern
6350,John Howlett
6351,Helen Ashfield
6352,S. A. Kramer
6353,Alexander Lenard
6354,Noel Streatfeild
6355,Irene N. Watts
6356,Lawrence Weschler
6357,Laurel Ames
6358,Nancy Martin
6359,Pat Warren
6360,Elizabeth Manz
6361,William X. Kienzle
6362,Marc Fisher
6363,Mike Lynch
6364,Barbara Watson
6365,Sheila Stern
6366,Pegi Handley
6367,Tim Green
6368,Eileen Curristine
6369,Ellen Byerrum
6370,Michael Jahn
6371,Vallee
6372,Dk Publishing
6373,Josephine Evetts-Secker
6374,Helen Cann
6375,Judith Reichman
6376,Phyllis Stanley
6377,Miltinnie Yih
6378,Zondervan
6379,Susan J. Samtur
6380,Cynthia Rowland Mcclure
6381,Cynthia Heald
6382,Richard Anthony D'Ambrosio
6383,Ben Hamper
6384,Roger Von Oech
6385,Merrill Markoe
6386,Billy Wade Roebuck
6387,William D. Hardy
6388,Kim Johnson Gross
6389,Jeff Stone
6390,Sidney W. Mintz
6391,Warren J. Ludlow
6392,Nancy Landrum
6393,Peter Van Der Veer
6394,Carole Berry
6395,Harold R. Lacy
6396,Larry Bond
6397,Harold Coyle
6398,Nancy Appleton
6399,Mary Gordon
6400,David Leavitt
6401,Mark Mitchell
6402,Bill Zehme
6403,Barbara M. Morris
6404,Ann K. Fisher
6405,Brian Hall
6406,William A. Fletcher
6407,Richard S. Wheeler
6408,Vallie Flet
6409,John S. Littell
6410,Mary W. Littell
6411,Clive Powell-Williams
6412,Scott Alexander
6413,Larry Karaszewski
6414,John Edward
6415,Martin Harry Greenberg
6416,Larry Segriff
6417,Kevin Murphy
6418,Lee Martin
6419,Virginia Cary Hudson
6420,Ken Grimwood
6421,Ltd. Icon Group
6422,Fiona Buckley
6423,Charlotte Perkins Gilman
6424,Elaine R. Hedges
6425,Alison Habens
6426,James Trefil
6427,Elaine Hedges
6428,Michael Malone
6429,Michel Foucault
6430,Robert Hurley
6431,Susan Dunn
6432,Joan Mathews Larson
6433,Julia Ross
6434,Sarah Dunant
6435,Laura Schlessinger
6436,Deborah Larsen
6437,Homer
6438,Richmond Lattimore
6439,Judy Sheindlin
6440,Jay Bakker
6441,Sue Monk Kidd
6442,Dan Mahoney
6443,Suskind
6444,Eric Newby
6445,Francis
6446,Karen Rose Smith
6447,Molly O'Keefe
6448,Melanie Jackson
6449,Dennis William Hauck
6450,Ken Beck
6451,Jim Clark
6452,Julia M. Pitkin
6453,Shannon Mckenna
6454,Cynthia Wright
6455,Martha Hix
6456,Gail Link
6457,E. Merritt
6458,Jessica Wulf
6459,Carolyn Davidson
6460,Susan Kay Law
6461,Lauren Wilde
6462,Joanne Redd
6463,Deborah Martin
6464,Nicole Jordan
6465,Deloras Scott
6466,Deborah Camp
6467,J. S. Borthwick
6468,Bill Buford
6469,Ron Powers
6470,Siegfried Engelmann
6471,Phyllis Haddox
6472,Elaine Bruner
6473,Michele Jaffe
6474,Kenison
6475,Margery Williams
6476,Neil Waldman
6477,Carl G. Jung
6478,R. F. C. Hull
6479,Gregory Mcdonald
6480,Pope John Paul Ii
6481,Margaret Bunson
6482,Yves Savourel
6483,Chet Ensign
6484,Howard Richler
6485,C. S. Forester
6486,John Waller
6487,Theoni Pappas
6488,Andrew Vachss
6489,Ann Coulter
6490,Howard Roughan
6491,Jr. Walter M. Miller
6492,Ann Marie Winstom
6493,Jean Brashear
6494,Janice Kay Johnson
6495,Janice Johnson
6496,Ann Lawrence
6497,Belinda Barnes
6498,Lisa Childs
6499,Frances Housden
6500,Valerie Parv
6501,Anne West
6502,Nina George
6503,Ute Ehrhardt
6504,Sneaky Pie Brown
6505,Stanislaw Lem
6506,Klaus Staemmler
6507,Walter Tiel
6508,Allan &Amp; Barbara Pease
6509,Bernard Malamud
6510,Hall
6511,M. M. Ragz
6512,Sarah Louise Delany
6513,Amy Hill Hearth
6514,Annie Elizabet
6515,Colette
6516,Antonia White
6517,Steve Kluger
6518,Betty Miller
6519,Charles Osgood
6520,Graciela Ascarrunz Gilman
6521,Marian Zwerling Sugano
6522,Graciela Ascarrunz De Gilman
6523,Marian Zwerling Sugan
6524,Arturo Cuyas
6525,Sheila Ballantyne
6526,Arthur Zeiger
6527,Walter Krämer
6528,Götz Trenkler
6529,James Alan Gardner
6530,Lisa Tuttle
6531,Carlton Smith
6532,Thomas Guillen
6533,Béatrice Durand
6534,Olga Nolla
6535,Robert Holdstock
6536,Antoine Chalvin
6537,François Rouiller
6538,Arthur Rimbaud
6539,Carlos Castaneda
6540,Augusto Monterroso
6541,Julia Reed
6542,Michael Pye
6543,Alice Elliott Dark
6544,Debi Gliori
6545,Peter Kussi
6546,Rose G. Mandelsberg
6547,Katie Maxwell
6548,John O'Hara
6549,Stewart Home
6550,J. T. Leroy
6551,Edward Carey
6552,Beth Gutcheon
6553,Gabrielle Williams
6554,Timothy B. Ering
6555,Kelly Link
6556,Maryanne Raphael
6557,Kevin Hart
6558,D. C. R. A.
6559,Norbert Puszkar
6560,Sigurd Engel
6561,Dorothy Cannell
6562,Thomas Feibel
6563,Robert Gentile
6564,Anne L. Mckinnon
6565,James Taylor
6566,Stuart/Jacobson.
6567,Jane R. Hirschmann
6568,Carol H. Munter
6569,Doris Mortman
6570,Terrence Higgins Trust
6571,Lyndall Stein
6572,Stephen Mayes
6573,Karen Haber
6574,William Cutrer
6575,Sandra Glahn
6576,Daniel Hart
6577,Gemma O'Connor
6578,Inge Leipold
6579,Jean-Pierre Lefebvre
6580,Walter Robinson
6581,Mat Gleason
6582,Tom Patenett
6583,Bert Archer
6584,Tonino Benacquista
6585,Caroline Graham
6586,Hugh Miller
6587,Kieran Prendiville
6588,D. A. Benton
6589,Mark Melnicove
6590,Marguerite Yourcenar
6591,Grace Frick
6592,Textes Et Litterature
6593,Pierre Salomon
6594,N.C. Wyeth
6595,James W. Brown
6596,Lawrence D. Stokes
6597,Cyril Connelly
6598,Jean Racine
6599,Theodore Taylor
6600,Gwenda Kaczor
6601,Gerhard Roth
6602,Ed Regis
6603,James M. Powell
6604,Larry J. Hughes
6605,Stephen J. Bigelow
6606,Blockson
6607,Terese Ramin
6608,Bronwyn Jameson
6609,Katharine Hepburn
6610,Day
6611,Paul Rabinow
6612,Hugh Campbell
6613,John Dolan
6614,Robin Law
6615,Alec Fisher
6616,Nicholas Everitt
6617,Norman Solomon
6618,Walter Hamilton
6619,Ethan Hawke
6620,Joseph Francis Fletcher
6621,Ginu Kamani
6622,Pema Chodron
6623,The Dalai Lama
6624,Jeffrey Hopkins
6625,Alex Kennedy
6626,Philippe Ames
6627,Nguyen Thi Hop
6628,Nguye
6629,Dinty W. Moore
6630,Ve N. Thubten Chodron
6631,Kirill Bulychev
6632,Theodore Sturgeon
6633,Mikhail Emtsev
6634,Eremei Parnov
6635,A.W. Bouis
6636,Biederman
6637,Virginia Rich
6638,Dorothy Leigh Sayers
6639,Jonathan Gash
6640,Heller
6641,Mei Ng
6642,Sarah Shankman
6643,Swami Rudrananda
6644,Karma Lekshe Tsomo
6645,Rachel Timms
6646,Michael Capuzzo
6647,Madeleine Albright
6648,Marina Warner
6649,Jean-Bernard Pouy
6650,Lawrence Schiller
6651,Michael F. Roizen  M.D.
6652,B. Dobbins
6653,T. Cole-Whittaker
6654,William Greider
6655,Richard; Atwater
6656,Florence Atwater
6657,Robert Lawrence
6658,Khalil Gibran
6659,Halil Cibran
6660,E T A Hoffmann
6661,Ludwig Wittgenstein
6662,Thomas Bernhard
6663,C.David Heymann
6664,Malte Krutzsch
6665,Charles Kingsley
6666,Sujata Massey
6667,Sonja Hauser
6668,Pablo Tusset
6669,Susanna Mende
6670,Wallace Hildick
6671,L. M. Montgomery
6672,Bebe Faas Rice
6673,Stella Cameron
6674,David Dalton
6675,Janwillem Van De Wetering
6676,Aaron Copland
6677,Alan Rich
6678,Betty Ren Wright
6679,Ta Barron
6680,Wendy Anderson Schulz
6681,Judy Shasek
6682,David J. Pelzer
6683,Mildred Marmur
6684,Mary Mccarthy
6685,Jerome F. Smith
6686,Delano Ames
6687,John M. Del Vecchio
